movimentacao_id,cliente_id,tipo_movimentacao,valor,data_movimentacao
2691,2691,depósito,2721.84,2025-03-22
2692,2692,transferência,4038.93,2025-03-01
2693,2693,saque,4073.45,2025-03-05
2694,2694,transferência,2713.44,2025-04-30
2695,2695,saque,2063.07,2025-02-20
2696,2696,saque,287.56,2025-01-28
2697,2697,saque,4784.74,2025-02-21
2698,2698,depósito,2755.01,2025-03-12
2699,2699,transferência,1968.50,2025-01-12
2700,2700,depósito,1477.08,2025-04-22
2701,2701,saque,3301.18,2025-03-02
2702,2702,depósito,3516.76,2025-03-05
2703,2703,transferência,1618.56,2025-02-06
2704,2704,saque,1271.39,2025-04-10
2705,2705,depósito,4440.48,2025-04-21
2706,2706,transferência,3348.08,2025-03-15
2707,2707,saque,2427.74,2025-04-24
2708,2708,depósito,3678.24,2025-03-05
2709,2709,depósito,4169.35,2025-02-18
2710,2710,depósito,2914.67,2025-03-29
2711,2711,depósito,2524.85,2025-04-23
2712,2712,saque,109.32,2025-02-26
2713,2713,transferência,1647.52,2025-02-07
2714,2714,depósito,1422.15,2025-03-09
2715,2715,transferência,2570.56,2025-02-21
2716,2716,saque,1622.33,2025-01-09
2717,2717,transferência,514.44,2025-01-16
2718,2718,transferência,3571.41,2025-01-19
2719,2719,saque,3904.72,2025-04-04
2720,2720,transferência,636.29,2025-04-17
2721,2721,depósito,4951.44,2025-03-22
2722,2722,transferência,2461.43,2025-02-12
2723,2723,saque,2800.15,2025-03-04
2724,2724,depósito,3300.37,2025-01-23
2725,2725,transferência,3420.73,2025-04-26
2726,2726,transferência,2761.52,2025-02-23
2727,2727,transferência,3081.22,2025-03-14
2728,2728,saque,1056.80,2025-01-09
2729,2729,saque,4225.19,2025-04-13
2730,2730,transferência,4371.37,2025-01-09
2731,2731,transferência,3286.41,2025-04-17
2732,2732,saque,3848.05,2025-04-12
2733,2733,depósito,4914.42,2025-04-06
2734,2734,depósito,3070.72,2025-03-13
2735,2735,transferência,1918.90,2025-01-16
2736,2736,transferência,1850.86,2025-04-16
2737,2737,depósito,4819.98,2025-02-15
2738,2738,saque,1981.05,2025-03-17
2739,2739,transferência,3354.92,2025-01-31
2740,2740,depósito,3471.17,2025-02-17
2741,2741,transferência,3270.29,2025-02-20
2742,2742,saque,2634.43,2025-01-05
2743,2743,transferência,3240.88,2025-02-15
2744,2744,saque,4212.70,2025-01-19
2745,2745,depósito,4404.26,2025-05-06
2746,2746,transferência,1373.64,2025-01-09
2747,2747,transferência,234.99,2025-04-04
2748,2748,depósito,1873.35,2025-03-02
2749,2749,transferência,2611.52,2025-01-03
2750,2750,transferência,912.17,2025-04-04
2751,2751,saque,1701.88,2025-01-23
2752,2752,transferência,3708.82,2025-05-07
2753,2753,transferência,1141.62,2025-02-01
2754,2754,saque,2129.43,2025-03-19
2755,2755,saque,3521.65,2025-02-19
2756,2756,saque,309.04,2025-05-04
2757,2757,transferência,627.82,2025-05-06
2758,2758,depósito,245.02,2025-05-04
2759,2759,transferência,2345.95,2025-01-21
2760,2760,saque,2152.98,2025-04-30
2761,2761,depósito,562.63,2025-02-18
2762,2762,transferência,2784.08,2025-04-20
2763,2763,saque,4700.63,2025-04-14
2764,2764,saque,4185.04,2025-01-20
2765,2765,transferência,3233.59,2025-01-12
2766,2766,transferência,4655.34,2025-02-24
2767,2767,saque,576.74,2025-01-18
2768,2768,transferência,2815.59,2025-03-13
2769,2769,transferência,1521.56,2025-01-11
2770,2770,depósito,310.23,2025-04-08
2771,2771,saque,3885.14,2025-04-23
2772,2772,depósito,1220.38,2025-01-15
2773,2773,transferência,3795.99,2025-03-23
2774,2774,transferência,379.19,2025-05-07
2775,2775,saque,3479.27,2025-01-11
2776,2776,transferência,1470.81,2025-03-01
2777,2777,saque,3120.78,2025-04-19
2778,2778,saque,4284.09,2025-02-10
2779,2779,depósito,4959.51,2025-04-03
2780,2780,transferência,3279.48,2025-02-10
2781,2781,depósito,4458.30,2025-04-27
2782,2782,transferência,2746.90,2025-02-08
2783,2783,saque,4423.18,2025-01-07
2784,2784,depósito,1761.69,2025-01-31
2785,2785,depósito,3525.53,2025-04-24
2786,2786,saque,3880.62,2025-04-10
2787,2787,depósito,899.39,2025-03-20
2788,2788,saque,2447.05,2025-01-24
2789,2789,depósito,3632.98,2025-03-09
2790,2790,saque,52.22,2025-02-12
2791,2791,depósito,4961.02,2025-01-11
2792,2792,depósito,1077.00,2025-01-30
2793,2793,depósito,1253.70,2025-03-24
2794,2794,transferência,3290.89,2025-04-03
2795,2795,depósito,225.99,2025-01-13
2796,2796,saque,4417.99,2025-02-14
2797,2797,saque,2272.06,2025-02-06
2798,2798,transferência,4209.13,2025-01-01
2799,2799,transferência,3242.00,2025-03-09
2800,2800,transferência,1502.60,2025-03-13
2801,2801,transferência,4843.72,2025-04-02
2802,2802,transferência,3181.25,2025-03-05
2803,2803,depósito,2006.01,2025-02-15
2804,2804,transferência,2543.59,2025-04-23
2805,2805,depósito,4520.77,2025-02-24
2806,2806,saque,3772.92,2025-02-22
2807,2807,transferência,173.64,2025-03-05
2808,2808,saque,3179.58,2025-01-04
2809,2809,depósito,737.07,2025-01-22
2810,2810,depósito,185.67,2025-03-05
2811,2811,saque,1016.80,2025-03-06
2812,2812,transferência,187.81,2025-02-14
2813,2813,transferência,540.95,2025-03-13
2814,2814,saque,4974.34,2025-01-31
2815,2815,saque,1110.10,2025-01-08
2816,2816,saque,2808.85,2025-04-26
2817,2817,saque,4110.60,2025-04-22
2818,2818,transferência,4721.06,2025-03-22
2819,2819,transferência,3023.13,2025-03-20
2820,2820,depósito,4315.99,2025-01-29
2821,2821,depósito,2518.92,2025-04-24
2822,2822,saque,4079.13,2025-02-10
2823,2823,saque,3979.97,2025-05-02
2824,2824,depósito,4194.39,2025-01-08
2825,2825,saque,2432.66,2025-02-14
2826,2826,transferência,371.93,2025-03-20
2827,2827,saque,1496.38,2025-02-19
2828,2828,depósito,3142.48,2025-04-08
2829,2829,depósito,3523.09,2025-02-02
2830,2830,saque,3645.55,2025-01-15
2831,2831,saque,1055.53,2025-02-27
2832,2832,depósito,1873.80,2025-01-05
2833,2833,saque,2820.85,2025-03-03
2834,2834,transferência,2394.44,2025-03-09
2835,2835,transferência,4847.88,2025-02-11
2836,2836,saque,3651.50,2025-01-29
2837,2837,transferência,4549.42,2025-03-16
2838,2838,depósito,3160.62,2025-01-22
2839,2839,transferência,3164.64,2025-04-22
2840,2840,transferência,3820.55,2025-01-07
2841,2841,saque,3938.75,2025-05-01
2842,2842,transferência,2766.53,2025-02-16
2843,2843,depósito,667.37,2025-05-06
2844,2844,saque,4321.45,2025-02-11
2845,2845,depósito,4467.90,2025-04-16
2846,2846,depósito,904.94,2025-02-14
2847,2847,transferência,1921.48,2025-02-06
2848,2848,depósito,3623.95,2025-01-21
2849,2849,transferência,3598.64,2025-03-14
2850,2850,depósito,4584.32,2025-03-11
2851,2851,depósito,3400.28,2025-04-19
2852,2852,depósito,1538.71,2025-03-27
2853,2853,saque,4605.30,2025-04-10
2854,2854,saque,2560.38,2025-04-28
2855,2855,saque,1528.50,2025-02-02
2856,2856,saque,3406.98,2025-04-25
2857,2857,transferência,2280.67,2025-02-18
2858,2858,transferência,2013.79,2025-02-25
2859,2859,transferência,3202.46,2025-01-19
2860,2860,depósito,3928.78,2025-01-23
2861,2861,saque,639.83,2025-01-18
2862,2862,transferência,2650.19,2025-01-25
2863,2863,transferência,3937.82,2025-04-24
2864,2864,depósito,2689.35,2025-02-09
2865,2865,depósito,3336.05,2025-03-23
2866,2866,transferência,4306.53,2025-02-04
2867,2867,transferência,3936.80,2025-01-25
2868,2868,transferência,1812.01,2025-04-25
2869,2869,saque,4784.88,2025-01-17
2870,2870,depósito,156.98,2025-02-19
2871,2871,saque,1344.59,2025-04-09
2872,2872,depósito,3132.24,2025-01-27
2873,2873,transferência,3662.86,2025-03-14
2874,2874,saque,2242.76,2025-04-20
2875,2875,transferência,1019.59,2025-04-05
2876,2876,transferência,3227.25,2025-05-04
2877,2877,depósito,4105.23,2025-02-02
2878,2878,transferência,339.25,2025-03-24
2879,2879,transferência,4471.75,2025-03-01
2880,2880,depósito,1644.08,2025-04-20
2881,2881,transferência,1309.57,2025-01-01
2882,2882,saque,1390.28,2025-05-01
2883,2883,saque,493.75,2025-01-07
2884,2884,saque,565.48,2025-03-10
2885,2885,transferência,4196.41,2025-03-12
2886,2886,depósito,3545.37,2025-04-01
2887,2887,transferência,4441.78,2025-04-25
2888,2888,transferência,2708.38,2025-04-01
2889,2889,saque,3509.12,2025-02-26
2890,2890,depósito,3179.41,2025-04-07
2891,2891,depósito,2918.84,2025-04-09
2892,2892,saque,210.42,2025-04-07
2893,2893,depósito,2487.90,2025-04-22
2894,2894,depósito,3275.93,2025-01-09
2895,2895,depósito,2172.26,2025-01-22
2896,2896,transferência,2531.41,2025-03-16
2897,2897,transferência,3604.72,2025-02-10
2898,2898,depósito,4091.25,2025-01-15
2899,2899,transferência,3360.57,2025-02-20
2900,2900,saque,2303.25,2025-03-19
2901,2901,depósito,168.92,2025-02-09
2902,2902,transferência,505.83,2025-01-30
2903,2903,transferência,1320.17,2025-01-03
2904,2904,depósito,488.30,2025-03-28
2905,2905,saque,185.93,2025-01-03
2906,2906,depósito,2151.83,2025-04-24
2907,2907,saque,4075.71,2025-01-31
2908,2908,saque,526.98,2025-04-30
2909,2909,saque,2732.38,2025-04-14
2910,2910,depósito,174.88,2025-05-05
2911,2911,saque,4434.87,2025-03-23
2912,2912,transferência,2598.28,2025-01-12
2913,2913,saque,1399.99,2025-02-23
2914,2914,transferência,87.10,2025-04-30
2915,2915,saque,2730.35,2025-02-27
2916,2916,saque,173.51,2025-03-23
2917,2917,saque,774.93,2025-04-13
2918,2918,transferência,3423.13,2025-01-08
2919,2919,depósito,3333.04,2025-03-08
2920,2920,transferência,1630.73,2025-05-02
2921,2921,depósito,4096.32,2025-01-05
2922,2922,transferência,4718.40,2025-01-06
2923,2923,transferência,3466.41,2025-05-03
2924,2924,transferência,3310.91,2025-02-01
2925,2925,transferência,1784.75,2025-04-12
2926,2926,saque,2152.34,2025-03-10
2927,2927,transferência,4541.09,2025-01-10
2928,2928,saque,408.86,2025-02-24
2929,2929,saque,2217.59,2025-02-01
2930,2930,depósito,4480.88,2025-04-15
2931,2931,transferência,3554.81,2025-04-15
2932,2932,depósito,3106.02,2025-03-13
2933,2933,saque,2038.46,2025-04-24
2934,2934,depósito,3090.27,2025-03-12
2935,2935,depósito,1212.08,2025-04-14
2936,2936,depósito,3640.37,2025-03-18
2937,2937,transferência,778.50,2025-01-03
2938,2938,depósito,4409.04,2025-03-29
2939,2939,saque,3765.35,2025-02-13
2940,2940,transferência,4514.71,2025-01-14
2941,2941,saque,929.00,2025-02-25
2942,2942,saque,4217.39,2025-02-07
2943,2943,saque,4699.29,2025-03-30
2944,2944,transferência,1736.01,2025-05-02
2945,2945,transferência,3613.76,2025-02-21
2946,2946,saque,1158.04,2025-02-16
2947,2947,depósito,75.53,2025-02-15
2948,2948,depósito,3320.61,2025-05-07
2949,2949,depósito,2205.16,2025-03-10
2950,2950,depósito,2112.09,2025-03-27
2951,2951,transferência,4489.29,2025-04-28
2952,2952,transferência,1091.36,2025-03-02
2953,2953,depósito,317.42,2025-04-23
2954,2954,depósito,4793.11,2025-03-21
2955,2955,saque,1200.00,2025-02-09
2956,2956,transferência,1004.36,2025-01-24
2957,2957,transferência,4611.78,2025-03-17
2958,2958,saque,2828.31,2025-01-16
2959,2959,saque,2894.50,2025-04-10
2960,2960,saque,1998.66,2025-01-23
2961,2961,saque,2973.54,2025-03-15
2962,2962,transferência,2270.95,2025-04-08
2963,2963,depósito,4377.83,2025-01-18
2964,2964,transferência,735.02,2025-01-30
2965,2965,transferência,3647.63,2025-02-15
2966,2966,depósito,2212.59,2025-04-09
2967,2967,depósito,685.73,2025-04-16
2968,2968,transferência,1057.79,2025-03-15
2969,2969,saque,846.90,2025-04-30
2970,2970,transferência,4047.87,2025-04-16
2971,2971,saque,1160.58,2025-03-21
2972,2972,depósito,1483.86,2025-04-24
2973,2973,depósito,2145.28,2025-02-26
2974,2974,transferência,4106.77,2025-05-07
2975,2975,transferência,1583.15,2025-04-07
2976,2976,saque,2854.86,2025-01-07
2977,2977,depósito,2000.19,2025-01-22
2978,2978,saque,380.67,2025-04-21
2979,2979,transferência,530.65,2025-03-02
2980,2980,transferência,4984.29,2025-04-08
2981,2981,transferência,2615.89,2025-01-30
2982,2982,depósito,4228.99,2025-04-01
2983,2983,saque,4075.91,2025-05-03
2984,2984,saque,926.80,2025-04-24
2985,2985,depósito,3041.15,2025-04-13
2986,2986,depósito,593.71,2025-05-04
2987,2987,depósito,3620.83,2025-02-17
2988,2988,saque,2261.22,2025-01-29
2989,2989,depósito,3276.20,2025-04-01
2990,2990,depósito,3931.84,2025-01-07
2991,2991,depósito,4649.23,2025-05-07
2992,2992,transferência,1265.30,2025-03-10
2993,2993,depósito,1296.22,2025-04-29
2994,2994,transferência,1445.91,2025-03-25
2995,2995,saque,3347.29,2025-01-16
2996,2996,transferência,3558.71,2025-02-05
2997,2997,depósito,3123.36,2025-03-01
2998,2998,depósito,4442.93,2025-04-28
2999,2999,transferência,3742.11,2025-01-18
3000,3000,transferência,397.86,2025-04-21
